"Area Code","Area Description","Jur Code","Jur Description","Roll Number","Neigh Code","Neigh Description","Property Address","Street Name","Legal Description",PID,"Primary Actual Use Code","Primary Actual Use Desc","Pred Manual Class Code","Pred Manual Class Desc","Land Actual Value","Improvement Actual Value","Total Actual Value","Land Dimension","Land Size","Land Depth","Document Number 1","Sale Date 1","Sale Price 1","Sale Type 1","Sale Category 1","Sale Status 1","Multi Sale Flag 1","Document No 2","Sale Date 2","Sale Price 2","Sale Type 2","Sale Category 2","Sale Status 2","Multi Sale Flag 2","Document No 3","Sale Date 3","Sale Price 3","Sale Type 3","Sale Category 3","Sale Status 3","Multi Sale Flag 3",lat,lng
23,Kamloops,212,"City of Kamloops",0516301350,005,"South Sahali","196 CHANCELLOR DR","CHANCELLOR DR","Lot 1, Plan KAP42472, District Lot 454, Kamloops Div of Yale Land District",015-636-305,032,"Residential Dwelling with Suite",0145,"1 Sty Sfd - New Standard",193000,329000,522000,"Square Feet",6317,,CA6709852,29MAR2018,577500,Sale,Improved,Qualified,F,CA1986551,27APR2011,424900,Sale,Improved,Reject,F,KL49972,20MAY1997,232000,Sale,Improved,Qualified,F,50.6463591,-120.3382973
23,Kamloops,212,"City of Kamloops",0516301404,005,"South Sahali","2027 STEEPLE CRT","STEEPLE CRT","Lot 28, Plan KAP42472, District Lot 454, Kamloops Div of Yale Land District",015-636-976,032,"Residential Dwelling with Suite",0155,"1 Sty Sfd - New Semicustom",232000,427000,659000,"Square Feet",9243,,CA6575155,18JAN2018,615000,Sale,Improved,Reject,F,LB408874,16SEP2010,211200,Sale,Improved,Reject,F,LB368463,12FEB2010,528000,Sale,Improved,Qualified,F,50.6453301,-120.3391737
23,Kamloops,212,"City of Kamloops",0101029000,001,"Downtown Retail, Comm, Indust","449 ST PAUL ST","ST PAUL ST","Lot 7, Block 39, Plan KAP120, District Lot 232, Kamloops Div of Yale Land District",012-695-408,208,"Office Building (Primary Use)",D344,Office,339000,182000,521000,"Square Feet",12000,,CA6568705,16JAN2018,675000,Sale,Improved,Qualified,F,KE19239,28MAR1991,130000,Sale,Improved,Qualified,F,KE19240,28MAR1991,65000,Sale,Improved,Qualified,F,50.6738397,-120.3305272
23,Kamloops,212,"City of Kamloops",0101061130,001,"Downtown Retail, Comm, Indust","UNIT 206 411 NICOLA ST","NICOLA ST","Strata Lot 14, Plan KAS34, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-775-379,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",131000,50300,181300,,,,CA6565880,15JAN2018,235000,Sale,Improved,Qualified,F,CA1952660,30MAR2011,220000,Sale,Improved,Qualified,F,KX135959,28SEP2005,130000,Sale,Improved,Qualified,F,50.6720753,-120.3314677
23,Kamloops,212,"City of Kamloops",0101080000,001,"Downtown Retail, Comm, Indust","505 NICOLA ST","NICOLA ST","Lot 1, Block 42, Plan KAP194, District Lot 232, Kamloops Div of Yale Land District",012-638-579,000,"Single Family Dwelling",0061,"1 1/2 Sty Sfd - Before 1930 - Std",327000,98900,425900,"Width * Depth",50,120,CA6567424,15JAN2018,425900,Sale,Improved,Reject,F,CA6081309,21JUN2017,273900,Sale,Improved,Reject,F,KH94963,27SEP1994,66600,Sale,Improved,Qualified,F,50.6720465,-120.3293125
23,Kamloops,212,"City of Kamloops",0101081730,001,"Downtown Retail, Comm, Indust","UNIT 904 525 NICOLA ST","NICOLA ST","Strata Lot 64, Plan KAS523, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-106-353,030,"Strata-Lot Residence (Condominium)",B705,"Strata Apartment - Hi-Rise",95600,63500,159100,,,,CA6548846,05JAN2018,204000,Sale,Improved,Qualified,F,LA17885,08FEB2006,97000,Sale,Improved,Qualified,F,KX171643,29NOV2005,97000,Sale,Improved,Reject,F,50.6720043,-120.3289152
23,Kamloops,212,"City of Kamloops",0101144000,001,"Downtown Retail, Comm, Indust","561 SEYMOUR ST","SEYMOUR ST","Lot 8, Block 45, Plan KAP193, District Lot 232, Kamloops Div of Yale Land District",008-763-054,256,"Restaurant Only",C353,"Retail Store",339000,106000,445000,"Square Feet",6000,,CA6707854,29MAR2018,420000,Sale,Improved,Qualified,F,CA2121189,23JUN2011,375000,Sale,Improved,Qualified,F,KC43829,09JUN1989,155000,Sale,Improved,Qualified,F,50.6748404,-120.3278465
23,Kamloops,212,"City of Kamloops",0101169252,001,"Downtown Retail, Comm, Indust","UNIT 310 554 SEYMOUR ST","SEYMOUR ST","Strata Lot 27, Plan KAS1911, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-796-995,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",84700,71300,156000,,,,CA6612581,06FEB2018,169000,Sale,Improved,Qualified,F,CA6520960,18DEC2017,170000,Sale,Improved,Reject,F,KR113719,30NOV2001,80000,Sale,Improved,Qualified,F,50.6751415,-120.3339556
23,Kamloops,212,"City of Kamloops",0101169270,001,"Downtown Retail, Comm, Indust","UNIT 401 554 SEYMOUR ST","SEYMOUR ST","Strata Lot 36, Plan KAS1911, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-797-088,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",124000,105000,229000,,,,CA6662520,05MAR2018,229000,Sale,Improved,Reject,F,KW169136,30NOV2004,134000,Sale,Improved,Qualified,F,KN97307,21OCT1999,125000,Sale,Improved,Qualified,F,50.6750827,-120.3282999
23,Kamloops,212,"City of Kamloops",0101169296,001,"Downtown Retail, Comm, Indust","UNIT 414 554 SEYMOUR ST","SEYMOUR ST","Strata Lot 49, Plan KAS1911, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-797-215,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",103000,88700,191700,,,,CA6614222,07FEB2018,211000,Sale,Improved,Qualified,F,LB560662,30JAN2018,211000,Sale,Improved,Reject,F,KT68556,26JUN2002,106500,Sale,Improved,Qualified,F,50.6750827,-120.3282999
23,Kamloops,212,"City of Kamloops",0101252068,001,"Downtown Retail, Comm, Indust","UNIT 601 629 LANSDOWNE ST","LANSDOWNE ST","Strata Lot 34, Plan KAS1726, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-323-035,030,"Strata-Lot Residence (Condominium)",B705,"Strata Apartment - Hi-Rise",86200,120000,206200,,,,CA6603134,31JAN2018,206000,Sale,Improved,Reject,F,CA4121919,05DEC2014,300000,Sale,Improved,Reject,F,KK40163,16MAY1996,97000,Sale,Improved,Qualified,F,50.6764437,-120.3261926
23,Kamloops,212,"City of Kamloops",0101286142,001,"Downtown Retail, Comm, Indust","UNIT 302 683 VICTORIA ST","VICTORIA ST","Strata Lot 21, Plan KAS1612, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-061-693,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",117000,128000,245000,,,,CA6654699,01MAR2018,242000,Sale,Improved,Qualified,F,CA5341012,24JUN2016,212500,Sale,Improved,Qualified,F,KX179879,14DEC2005,54500,Sale,Improved,Reject,F,50.6757029,-120.3248776
23,Kamloops,212,"City of Kamloops",2080205001,020,"Windbreak E -12th & S Of Tranq","UNIT 5 771 HOLT ST","HOLT ST","23212 HOLT STREET Manufactured Home Park, MHP Roll # 23-212-20-00215-000",,037,"Manufactured Home (Within Manufactured Home Park)",1612,"Manufactured Home-Single Wide - Fair Q",0,16600,16600,,,,418497,14MAR2018,16600,Sale,"Manufactured Home",Reject,F,275512,01AUG2006,3000,Sale,"Manufactured Home",Reject,F,176825,06MAR2000,16000,Sale,"Manufactured Home",Qualified,F,50.7013461,-120.3886938
23,Kamloops,212,"City of Kamloops",2100880534,021,"Brocklehurst W Of Windbreak St","UNIT 13 2714 TRANQUILLE RD","TRANQUILLE RD","Strata Lot 13, Plan KAS1636, District Lot 251, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-102-641,033,"Duplex, Non-Strata Side by Side or Front / Back",3145,"1 Sty Row House - New Standard",102000,201000,303000,"Square Feet",2459,,CA6543823,03JAN2018,296000,Sale,Improved,Qualified,F,KJ58978,27JUL1995,99900,Sale,Improved,Qualified,F,,,,,,,,50.7023642,-120.4287379
23,Kamloops,212,"City of Kamloops",0516400580,005,"South Sahali","340 HOLLYBURN DR","HOLLYBURN DR","Lot 158, Plan KAP27497, District Lot 454, Kamloops Div of Yale Land District",004-764-412,035,"Duplex, Strata Side by Side",2142,"2 Sty Duplex - After 1960 - Modern Std",150000,147000,297000,,,,CA6540588,02JAN2018,323000,Sale,Improved,Qualified,F,CA606278,24OCT2007,249900,Sale,Improved,Qualified,F,CA67078,06MAY2005,153900,Sale,Improved,Reject,F,50.6495314,-120.3460973
23,Kamloops,212,"City of Kamloops",2100997140,021,"Brocklehurst W Of Windbreak St","2649 YOUNG PL","YOUNG PL","Lot 13, Plan KAP26762, District Lot 251, Kamloops Div of Yale Land District",002-656-922,032,"Residential Dwelling with Suite",0090,"1 Sty Sfd - After 1930 - Std",162000,162000,324000,"Square Feet",5090,,CA6541019,02JAN2018,302000,Sale,Improved,Reject,F,KR4485,18JAN2001,113500,Sale,Improved,Qualified,F,KJ47324,21JUN1995,119500,Sale,Improved,Qualified,F,50.7045326,-120.4247592
23,Kamloops,212,"City of Kamloops",0516402310,005,"South Sahali","669 ROBSON DR","ROBSON DR","Lot 32, Block A, Plan KAP32342, District Lot 410, Section 30, Township 19, Range 17, Meridian W6, Kamloops Div of Yale Land District",002-025-043,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",210000,216000,426000,"Square Feet",5578,,LB561504,20MAR2018,426000,Sale,Improved,Qualified,F,X170321,27MAR1987,14500,Sale,Vacant,Qualified,F,V11397,27JAN1983,351000,Sale,Vacant,Qualified,T,50.6478318,-120.3533772
23,Kamloops,212,"City of Kamloops",2100997630,021,"Brocklehurst W Of Windbreak St","908 CRESTLINE ST","CRESTLINE ST","Lot A, Plan KAP30626, District Lot 251, Kamloops Div of Yale Land District",003-884-015,035,"Duplex, Strata Side by Side",2140,"1 Sty Duplex - After 1960 - Modern Std",129000,124000,253000,,,,CA6552794,08JAN2018,284000,Sale,Improved,Qualified,F,CA2404524,23FEB2012,262500,Sale,Improved,Qualified,F,S27460F,15APR1981,55350,Sale,Improved,Qualified,F,50.7045579,-120.4226256
23,Kamloops,212,"City of Kamloops",0516403140,005,"South Sahali","737 ROBSON DR","ROBSON DR","Lot 65, Block B, Plan KAP32342, District Lot 410, Kamloops Div of Yale Land District",003-480-046,000,"Single Family Dwelling",0140,"1 Sty Sfd - After 1960 - Modern Std",183000,186000,369000,"Square Feet",5536,,CA6565805,15JAN2018,428000,Sale,Improved,Qualified,F,LB215282,30JUN2008,377500,Sale,Improved,Qualified,F,KV39855,14APR2003,169500,Sale,Improved,Qualified,F,50.6454674,-120.3521974
23,Kamloops,212,"City of Kamloops",2101337000,021,"Brocklehurst W Of Windbreak St","1174 SCHREINER ST","SCHREINER ST","Lot L, Plan KAP12416, Section 22, Township 20, Range 18, Meridian W6, Kamloops Div of Yale Land District",001-732-129,000,"Single Family Dwelling",0090,"1 Sty Sfd - After 1930 - Std",219000,186000,405000,"Width * Depth",98,110,CA6555394,09JAN2018,377000,Sale,Improved,Reject,F,CA5059160,23MAR2016,339500,Sale,Improved,Qualified,F,CA1992564,29APR2011,316000,Sale,Improved,Qualified,F,50.7098518,-120.4162099
23,Kamloops,212,"City of Kamloops",0516499370,005,"South Sahali","165 CASTLE TOWERS DR","CASTLE TOWERS DR","Lot 37, Plan KAP30097, District Lot 454, Kamloops Div of Yale Land District",004-059-379,000,"Single Family Dwelling",0150,"1 Sty Sfd - After 1930 - Semicustom",205000,299000,504000,"Square Feet",8105,,CA6657410,01MAR2018,462000,Sale,Improved,Reject,F,LB348126,28OCT2009,395000,Sale,Improved,Qualified,F,LB103600,02DEC2006,342600,Sale,Improved,Qualified,F,50.647541,-120.3380744
23,Kamloops,212,"City of Kamloops",2101400026,021,"Brocklehurst W Of Windbreak St","2635 STANKO WAY","STANKO WAY","Lot 13, Plan KAP86067, District Lot 251, Kamloops Div of Yale Land District",027-409-309,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",162000,299000,461000,"Square Feet",5134,,CA6665863,07MAR2018,461000,Sale,Improved,Reject,F,CA1413784,07JAN2010,367878,Sale,Improved,Qualified,F,CA1047468,26FEB2009,110000,Sale,Improved,Reject,F,50.7084632,-120.4225875
23,Kamloops,212,"City of Kamloops",0516499410,005,"South Sahali","141 CASTLE TOWERS DR","CASTLE TOWERS DR","Lot 41, Plan KAP30097, District Lot 454, Kamloops Div of Yale Land District",004-059-409,000,"Single Family Dwelling",0145,"1 Sty Sfd - New Standard",186000,275000,461000,"Square Feet",8672,,CA6651080,28FEB2018,472000,Sale,Improved,Qualified,F,LB493054,30NOV2011,393000,Sale,Improved,Qualified,F,KX11886,31JAN2005,225000,Sale,Improved,Qualified,F,50.6471086,-120.33725
23,Kamloops,212,"City of Kamloops",2101537080,021,"Brocklehurst W Of Windbreak St","978 SCHREINER ST","SCHREINER ST","Lot 8, Plan KAP31988, District Lot 251, Kamloops Div of Yale Land District",003-552-110,032,"Residential Dwelling with Suite",0145,"1 Sty Sfd - New Standard",162000,201000,363000,"Width * Depth",49.22,103.75,CA6602051,31JAN2018,390600,Sale,Improved,Qualified,F,LB215286,24MAY2008,334000,Sale,Improved,Qualified,F,KM89127,09SEP1998,67500,Sale,Improved,Qualified,F,50.7053552,-120.4161581
23,Kamloops,212,"City of Kamloops",0516500400,005,"South Sahali","UNIT 11 1795 SUMMIT DR","SUMMIT DR","Strata Lot 11, Plan KAS543, District Lot 454, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",001-602-462,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",205000,125000,330000,"Square Feet",1512,,LB560575,15JAN2018,297500,Sale,Improved,Reject,F,CA6260270,30AUG2017,297500,Sale,Improved,Qualified,F,KM103558,16OCT1998,131000,Sale,Improved,Qualified,F,50.6526885,-120.3418405
23,Kamloops,212,"City of Kamloops",2101575100,021,"Brocklehurst W Of Windbreak St","2585 YOUNG AVE","YOUNG AVE","Lot 1, Plan EPP44007, District Lot 251, Kamloops Div of Yale Land District",029-423-899,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",170000,0,170000,"Square Feet",8154,,CA6570648,16JAN2018,130000,Sale,Vacant,Reject,F,,,,,,,,,,,,,,,50.7039677,-120.421923
23,Kamloops,212,"City of Kamloops",0516500810,005,"South Sahali","UNIT 6 245 WHISTLER DR","WHISTLER DR","Strata Lot 6, Plan KAS1955, District Lot 454, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-910-526,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",64300,276000,340300,,,,CA6702841,28MAR2018,358500,Sale,Improved,Qualified,F,KN88823,29SEP1999,138782,Sale,Improved,Qualified,F,,,,,,,,50.6518958,-120.3450107
23,Kamloops,212,"City of Kamloops",2101687050,021,"Brocklehurst W Of Windbreak St","847 SHELAN PL","SHELAN PL","Lot A, Plan KAP27778, District Lot 252, Kamloops Div of Yale Land District",004-700-473,035,"Duplex, Strata Side by Side",2140,"1 Sty Duplex - After 1960 - Modern Std",154000,124000,278000,,,,CA6587286,25JAN2018,318000,Sale,Improved,Qualified,F,CA3729410,16MAY2014,243000,Sale,Improved,Qualified,F,LB490617,10NOV2011,217000,Sale,Improved,Reject,F,50.7033252,-120.4121503
23,Kamloops,212,"City of Kamloops",0516501120,005,"South Sahali","UNIT 2 1810 SUMMIT DR","SUMMIT DR","Strata Lot 3, Plan KAS508, District Lot 454, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-159-571,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",84000,40400,124400,,,,CA6706623,29MAR2018,133000,Sale,Improved,Qualified,F,CA1346584,12NOV2009,135000,Sale,Improved,Qualified,F,CA461186,31MAY2007,139900,Sale,Improved,Qualified,F,50.6465756,-120.3533195
23,Kamloops,212,"City of Kamloops",2101691000,021,"Brocklehurst W Of Windbreak St","886 SHELAN PL","SHELAN PL","Lot B, Plan KAP21311, District Lot 252, Kamloops Div of Yale Land District",002-214-245,032,"Residential Dwelling with Suite",0140,"1 Sty Sfd - After 1960 - Modern Std",223000,255000,478000,"Width * Depth",101,95,CA6684262,16MAR2018,250000,Sale,Improved,Reject,F,CA826562,25JUN2008,360000,Sale,Improved,Qualified,F,KW70172,03JUN2004,120000,Sale,Improved,Qualified,F,50.703042,-120.4142797
23,Kamloops,212,"City of Kamloops",0516501330,005,"South Sahali","UNIT 21 1810 SUMMIT DR","SUMMIT DR","Strata Lot 24, Plan KAS508, District Lot 454, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-160-013,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",121000,51000,172000,,,,CA6556010,09JAN2018,159900,Sale,Improved,Qualified,F,CA1543416,30APR2010,173500,Sale,Improved,Qualified,F,KR121650,21DEC2001,65000,Sale,Improved,Qualified,F,50.651566,-120.341191
23,Kamloops,212,"City of Kamloops",0516502050,005,"South Sahali","UNIT 5 1750 SUMMIT DR","SUMMIT DR","Strata Lot 5, Plan KAS615, District Lot 454, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-458-110,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",155000,54400,209400,,,,CA6684315,16MAR2018,205000,Sale,Improved,Qualified,F,CA3151225,30MAY2013,181000,Sale,Improved,Qualified,F,LB441959,10FEB2011,204250,Sale,Improved,Qualified,F,50.6465225,-120.3535563
23,Kamloops,212,"City of Kamloops",0101286166,001,"Downtown Retail, Comm, Indust","UNIT 314 683 VICTORIA ST","VICTORIA ST","Strata Lot 33, Plan KAS1612, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-061-812,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",102000,107000,209000,,,,CA6661343,05MAR2018,175000,Sale,Improved,Qualified,F,LB11158,10NOV2006,169500,Sale,Improved,Qualified,F,KW68459,01JUN2004,98000,Sale,Improved,Qualified,F,50.6757029,-120.3248776
23,Kamloops,212,"City of Kamloops",0101286198,001,"Downtown Retail, Comm, Indust","UNIT 415 683 VICTORIA ST","VICTORIA ST","Strata Lot 49, Plan KAS1612, District Lot 232, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",023-061-979,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",121000,128000,249000,,,,CA6545591,04JAN2018,248500,Sale,Improved,Qualified,F,LA132997,25SEP2006,190000,Sale,Improved,Qualified,F,LA61316,11MAY2006,200000,Sale,Improved,Reject,F,50.6757029,-120.3248776
23,Kamloops,212,"City of Kamloops",0102160210,001,"Downtown Retail, Comm, Indust","UNIT 1 900 LORNE ST","LORNE ST","Strata Lot 43, Plan KAS2174, District Lot 234, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",024-590-592,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",50600,354000,404600,,,,CA6604630,01FEB2018,202300,Sale,Improved,Reject,F,CA5550234,03OCT2016,428000,Sale,Improved,Qualified,F,CA4076475,13NOV2014,420000,Sale,Improved,Qualified,F,50.6763017,-120.3180208
23,Kamloops,212,"City of Kamloops",0102610000,001,"Downtown Retail, Comm, Indust","1484 LORNE ST E","LORNE ST","Lot 10, Plan KAP2242, District Lot 234, Kamloops Div of Yale Land District",004-386-817,273,"Storage & Warehousing (Closed)",C406,"Warehouse, Storage",132100,326300,458400,"Square Feet",5909,,CA6693812,16JAN2018,585000,Sale,Improved,Qualified,F,CA2538045,11MAY2012,370000,Sale,Improved,Qualified,F,KH282,04JAN1994,75000,Sale,Vacant,Qualified,F,50.6744051,-120.3051982
23,Kamloops,212,"City of Kamloops",0200028140,002,"W End, Mcintosh & Powers Addn","UNIT 10 320 POWERS RD","POWERS RD","Strata Lot 10, Plan KAS372, Section 7, Township 20, Range 17, Meridian W6, Kamloops Div of Yale Land District, & OF DL F GRP 2 TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V",002-345-358,030,"Strata-Lot Residence (Condominium)",D702,"Strata Apartment - Frame",176000,56900,232900,,,,CA6659540,02MAR2018,210000,Sale,Improved,Reject,F,KM102544,15OCT1998,87000,Sale,Improved,Qualified,F,KE59714,08AUG1991,69900,Sale,Improved,Qualified,F,50.6791976,-120.3538462
23,Kamloops,212,"City of Kamloops",0200047210,002,"W End, Mcintosh & Powers Addn","1080 EDGEHILL PL","EDGEHILL PL","Lot 10, Plan EPP55702, Section 12, Township 20, Range 18, Meridian W6, Kamloops Div of Yale Land District",029-818-940,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",276000,0,276000,"Square Feet",8140,,CA6557456,10JAN2018,385000,Sale,Vacant,Reject,F,CA5227188,01JUN2016,252000,Sale,Vacant,Qualified,T,,,,,,,,50.6789538,-120.3672239
23,Kamloops,212,"City of Kamloops",0200047214,002,"W End, Mcintosh & Powers Addn","1073 EDGEHILL PL","EDGEHILL PL","Lot 14, Plan EPP55702, Section 12, Township 20, Range 18, Meridian W6, Kamloops Div of Yale Land District",029-818-982,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",225000,0,225000,"Square Feet",6614,,CA6670414,09MAR2018,280000,Sale,Vacant,Qualified,F,CA5224949,31MAY2016,208950,Sale,Vacant,Qualified,F,,,,,,,,50.6789538,-120.3672239
23,Kamloops,212,"City of Kamloops",0200412001,002,"W End, Mcintosh & Powers Addn","233 ST PAUL ST W","ST PAUL ST","Lot 14, Plan KAP1061, District Lot 231, Kamloops Div of Yale Land District",011-849-592,032,"Residential Dwelling with Suite",0157,"2 Sty Sfd - New Semicustom",243000,396000,639000,"Square Feet",5620,,CA6603798,01FEB2018,634000,Sale,Improved,Qualified,F,,,,,,,,,,,,,,,50.6756094,-120.3452066
23,Kamloops,212,"City of Kamloops",0200483000,002,"W End, Mcintosh & Powers Addn","480 1ST AVE","1ST AVE","Lot 2, Plan KAP3095, District Lot 232, Kamloops Div of Yale Land District",010-892-281,000,"Single Family Dwelling",0052,"2 Sty Sfd - Before 1930 - Fair",258000,318000,576000,"Square Feet",8265,,CA6647167,27FEB2018,587500,Sale,Improved,Qualified,F,LB85244,20JUL2007,350000,Sale,Improved,Reject,F,LA90637,04JUL2006,270000,Sale,Improved,Qualified,F,50.6738415,-120.339218
23,Kamloops,212,"City of Kamloops",0200493000,002,"W End, Mcintosh & Powers Addn","133 BATTLE ST W","BATTLE ST","Lot 3, Plan KAP1899, District Lot 232, Kamloops Div of Yale Land District",011-077-131,000,"Single Family Dwelling",0062,"2 Sty Sfd - Before 1930 - Std",491000,396000,887000,"Square Feet",31710,,CA6662124,05MAR2018,975000,Sale,Improved,Qualified,F,CA3629552,13MAR2014,840000,Sale,Improved,Qualified,F,CA2941241,07JAN2013,844000,Sale,Improved,Reject,F,50.6740255,-120.3424166
23,Kamloops,212,"City of Kamloops",2101697050,021,"Brocklehurst W Of Windbreak St","833 SHELAN PL","SHELAN PL","Lot D, Plan KAP41512, District Lot 252, Kamloops Div of Yale Land District",014-520-982,035,"Duplex, Strata Side by Side",2140,"1 Sty Duplex - After 1960 - Modern Std",184000,175000,359000,"Square Feet",8598,,CA6589290,25JAN2018,345000,Sale,Improved,Qualified,F,LB302477,22APR2009,290000,Sale,Improved,Qualified,F,KV70129,20JUN2003,138000,Sale,Improved,Qualified,F,50.7028996,-120.4116923
23,Kamloops,212,"City of Kamloops",2101724262,021,"Brocklehurst W Of Windbreak St","814 INVERMERE CRT","INVERMERE CRT","Lot 1, Plan EPP76109, District Lot 252, Kamloops Div of Yale Land District",030-329-914,001,"Vacant Residential Less Than 2 Acres",,"Not Stated",,,,"Square Feet",3182,,CA6580129,22JAN2018,429900,Sale,Improved,Qualified,F,,,,,,,,,,,,,,,50.7018596,-120.4086059
23,Kamloops,212,"City of Kamloops",0516502400,005,"South Sahali","UNIT 40 1750 SUMMIT DR","SUMMIT DR","Strata Lot 40, Plan KAS615, District Lot 454, Kamloops Div of Yale Land District, TOGETHER WITH AN INTEREST IN THE COMMON PROPERTY IN PROPORTION TO THE UNIT ENTITLEMENT OF THE STRATA LOT AS SHOWN ON FORM 1 OR V, AS APPROPRIATE",002-458-578,039,"Row Housing (Single Unit Ownership)",D701,"Strata Townhouse",152000,50500,202500,,,,CA6654343,28FEB2018,200000,Sale,Improved,Qualified,F,LB468873,07JUN2011,112800,Sale,Improved,Reject,F,LB226631,01AUG2008,182500,Sale,Improved,Qualified,F,50.6526584,-120.3424617
